	BREd	BREu	DRE	Inr_6mer	Pause_button	TATA_8mer	TCT	XCPE1	XCPE2	DCE_I_II_III	DPE
ENSG00000254004.2|ENST00000592282.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186020.8|ENCT00000214233.1	0	1	0	1	0	0	0	0	0	0	0
ENSG00000161298.12|FTMT27500035406.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000197808.7|ENST00000588268.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189042.9|ENCT00000204875.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000267041.1|ENST00000591344.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267260.1|ENST00000590750.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000197863.4|ENST00000356725.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251247.5|ENST00000586933.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000185869.9|ENST00000520907.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198453.8|ENST00000587857.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197050.6|ENST00000304239.7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196967.6|ENST00000588723.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000267360.2|ENST00000590245.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245680.5|FTMT27300010372.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188283.7|ENST00000590503.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181666.13|ENST00000544914.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189164.10|ENST00000436120.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196437.6|FTMT27300024225.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171827.6|ENST00000388801.3	0	0	0	0	0	0	1	0	0	0	0
ENSG00000188227.8|ENST00000542455.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000180479.9|ENST00000328550.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171817.12|HBMT00000708400.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000120784.11|ENCT00000214416.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000267552.2|MICT00000174729.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000196381.6|ENST00000590008.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000039203.1|HBMT00000708405.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198182.8|ENST00000355202.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000189144.9|ENCT00000214471.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171804.5|HBMT00000735972.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105738.6|ENST00000222345.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011332.15|MICT00000174810.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167641.6|ENST00000591291.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000167642.8|ENST00000587090.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000267748.2|HBMT00000708552.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000167644.7|ENST00000589986.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167645.12|ENST00000589247.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000099337.3|ENST00000263372.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000040897.1|HBMT00000736073.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099338.18|MICT00000174863.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000099341.7|ENST00000215071.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179168.10|FTMT27300017279.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188766.8|HBMT00000708758.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130244.8|ENST00000252530.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171777.11|FTMT27300034424.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196218.7|FTMT27500035518.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000104814.8|ENST00000591517.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178982.5|ENST00000545173.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130402.7|ENST00000588618.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182472.4|ENST00000593700.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000178934.4|ENST00000314980.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171747.4|ENST00000597153.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000104823.4|ENST00000600178.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268083.1|ENST00000594769.1	1	0	0	1	0	0	0	0	0	0	0
ENSG00000104824.12|ENST00000388749.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000187994.9|ENST00000340740.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000068903.15|ENST00000423526.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104825.12|ENST00000392079.3	0	0	0	1	0	0	0	0	0	0	0
CATG00000040931.1|FTMT27400001780.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000262484.1|ENST00000571838.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104835.10|ENST00000221431.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269547.1|ENCT00000214652.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128626.7|ENCT00000205321.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000039256.1|MICT00000175094.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269190.1|ENST00000596025.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000161243.4|ENCT00000214689.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000183760.6|ENCT00000205323.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000130669.13|ENST00000321944.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188505.4|ENST00000339852.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179751.6|ENST00000318438.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183709.7|ENST00000331982.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000182393.2|ENST00000333625.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000128011.4|ENST00000248668.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130755.8|ENST00000595207.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179134.10|ENST00000598913.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006712.10|ENST00000221266.7	0	0	0	0	0	0	0	0	0	0	0
ENSG00000063322.9|ENST00000599213.2	0	0	0	0	0	0	0	0	0	0	0
CATG00000040955.1|MICT00000175226.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000128016.4|ENST00000248673.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090924.10|ENST00000409794.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105193.4|ENST00000601390.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196235.9|ENST00000359191.6	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105197.6|ENST00000597666.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090932.6|ENST00000205143.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186838.9|ENST00000597876.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176401.5|ENCT00000214740.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000176396.9|ENCT00000214744.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105198.6|ENST00000221797.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000249861.3|ENST00000594480.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000006659.8|ENST00000360675.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105205.6|ENST00000221804.4	0	0	0	0	0	0	0	0	0	0	0
CATG00000039282.1|ENCT00000205459.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105204.9|ENST00000348817.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000039284.1|HBMT00000709967.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105202.3|ENST00000599159.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090920.9|HBMT00000737193.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000013275.3|ENST00000593455.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187187.9|ENST00000600094.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000128000.11|ENST00000434248.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197782.10|ENST00000455521.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000040980.1|ENCT00000214853.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000130758.3|MICT00000175455.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174521.7|ENST00000593586.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105219.4|ENST00000430325.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105221.12|FTMT27300034584.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160392.9|ENCT00000214906.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105223.14|ENST00000409419.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160396.8|ENST00000291823.2	1	0	0	0	0	0	0	0	0	0	0
ENSG00000105227.10|ENCT00000214920.1	1	0	0	0	0	0	0	0	0	0	0
CATG00000039310.1|HBMT00000710293.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197019.4|ENST00000357949.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000167565.8|FTMT27400001855.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090013.5|ENST00000595483.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160460.11|ENST00000392023.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000040991.1|ENCT00000214953.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160410.10|ENST00000291842.5	1	0	0	0	0	0	0	0	0	0	0
ENSG00000090006.13|ENST00000396819.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105245.5|ENST00000252891.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123815.7|ENST00000324464.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000086544.2|ENST00000263370.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188493.10|ENST00000597507.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077312.4|ENST00000600456.1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000261857.2|ENST00000597140.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000167578.12|ENST00000357052.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171570.6|ENST00000594136.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000269858.1|FTMT27500012364.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268797.1|ENCT00000205664.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255974.2|ENST00000301141.5	1	0	0	1	0	0	0	0	0	0	0
ENSG00000198077.6|ENST00000594332.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000197408.4|ENST00000324071.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197446.4|ENST00000331105.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167600.9|ENST00000542619.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167601.7|ENST00000359092.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105323.12|ENST00000378215.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142039.3|ENST00000269967.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105329.5|ENST00000221930.5	0	0	0	0	0	0	0	0	0	0	0
CATG00000039330.1|ENCT00000205752.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123810.3|FTMT27300028468.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142046.10|ENST00000413014.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000255730.2|ENST00000540732.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000077348.4|ENST00000593523.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000248098.6|ENCT00000205760.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177191.2|ENST00000601379.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105341.14|ENST00000438807.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204978.2|ENST00000378187.2	0	0	0	1	0	0	0	0	0	0	0
CATG00000041032.1|ENCT00000215081.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000007129.13|ENST00000407170.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105352.6|ENST00000221954.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007306.10|ENST00000401731.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105388.10|ENST00000596606.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000267881.1|ENST00000598976.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000086548.8|ENCT00000205798.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170956.12|ENST00000221999.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000183103.6|FTMT27300017665.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142025.11|ENST00000269945.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105372.2|ENST00000598466.1	0	0	0	0	0	0	1	0	0	0	0
CATG00000041044.1|ENCT00000215083.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105369.5|ENST00000597454.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076928.13|ENST00000599846.1	0	0	0	1	0	0	0	0	0	0	0
CATG00000041048.1|MICT00000176095.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105404.6|ENST00000596171.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105409.11|ENST00000545399.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105737.5|HBMT00000738217.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105732.9|ENST00000359044.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000028277.16|ENST00000389341.5	0	0	0	0	0	0	0	0	0	0	0
CATG00000039349.1|MICT00000176154.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160570.9|ENST00000336034.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167625.6|ENCT00000205853.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105723.7|ENST00000222330.3	0	1	0	0	0	0	0	0	0	0	0
ENSG00000268643.1|ENST00000594664.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204957.1|ENST00000378108.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105722.5|ENST00000222329.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000079432.3|ENST00000160740.3	1	0	0	0	0	0	0	0	0	0	0
ENSG00000079462.3|ENCT00000215227.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188368.5|ENST00000341747.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000167619.7|ENST00000301204.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105429.8|ENST00000334370.4	0	0	0	0	0	0	0	0	0	0	0
CATG00000041077.1|HBMT00000738333.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105427.5|ENST00000222032.5	0	0	0	1	0	0	0	0	0	0	0
ENSG00000079435.5|FTMT27300034671.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189377.4|HBMT00000738488.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000079385.17|ENST00000403444.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124469.6|HBMT00000738533.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221826.5|ENST00000595140.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124467.14|ENST00000404209.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231924.5|ENST00000595124.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000170848.11|ENST00000402603.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243130.3|ENST00000306322.7	0	0	0	0	0	0	0	0	0	0	0
CATG00000041089.1|MICT00000176447.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242221.4|ENST00000406487.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204941.9|ENST00000366175.3	0	0	0	0	0	0	0	0	0	0	1
ENSG00000243137.3|ENST00000451895.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183668.13|ENST00000270077.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131126.14|ENST00000601707.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124466.8|ENST00000597741.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176531.6|ENCT00000215331.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000105755.3|ENST00000600651.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176472.6|ENST00000600154.1	0	1	0	1	0	0	0	0	0	0	0
ENSG00000073050.7|ENST00000594107.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268361.1|ENST00000594374.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234465.6|ENST00000413422.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167378.4|FTMT27300015036.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000124444.11|ENST00000336564.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226763.3|ENST00000526798.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131116.7|ENST00000598676.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105767.2|ENST00000222374.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011422.7|ENST00000340093.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124449.6|ENST00000596627.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105771.9|ENST00000270066.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104783.7|ENST00000599720.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000159871.10|ENST00000414615.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000167637.12|ENCT00000206208.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000176222.7|FTMT27300034733.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000124459.7|ENST00000269973.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159905.10|ENCT00000206226.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000204920.6|ENST00000270014.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159885.9|HBMT00000712058.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159882.8|ENST00000585568.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267022.1|HBMT00000712062.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000178386.8|MICT00000176768.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186026.6|ENST00000421176.3	0	0	0	1	0	0	0	0	0	0	1
ENSG00000267680.1|ENST00000336976.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256294.3|ENST00000262894.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000263002.3|ENCT00000206341.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167380.12|ENST00000588883.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131115.11|ENST00000313040.7	0	0	0	1	0	0	0	0	0	0	0
ENSG00000159915.8|ENCT00000206413.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159917.10|ENST00000291182.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000062370.12|ENST00000354340.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267173.1|ENST00000588212.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267508.1|ENST00000330997.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167383.4|FTMT27300034753.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000167384.6|ENST00000391956.4	0	0	0	0	1	0	0	0	0	0	0
ENSG00000216588.4|ENST00000428245.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000073008.10|ENST00000403059.4	0	1	0	1	0	0	0	0	0	0	0
ENSG00000186567.8|FTMT27500003264.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000039462.1|ENCT00000206468.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069399.8|ENCT00000206478.1	0	1	0	0	0	0	0	0	0	0	0
CATG00000041150.1|HBMT00000739348.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000142273.6|HBMT00000712317.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000187244.6|ENST00000270233.6	0	0	0	1	0	0	0	0	0	0	0
CATG00000041154.1|ENCT00000215608.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130202.5|ENST00000252483.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130204.8|ENST00000592434.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130203.5|ENST00000485628.2	0	0	0	0	0	0	0	0	0	0	1
ENSG00000130208.5|ENST00000588802.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267467.2|ENST00000419266.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000224916.4|ENST00000585685.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000234906.4|ENST00000591597.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267114.1|FTMT27400002110.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000104853.11|FTMT27500017675.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000104856.9|ENST00000221452.8	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104859.10|ENST00000391952.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170684.4|ENST00000303809.2	0	0	0	1	0	0	0	0	0	0	0
CATG00000039479.1|FTMT27600002188.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000142252.6|ENST00000270257.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104866.6|ENST00000544069.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179846.7|ENST00000429338.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007255.6|ENST00000006275.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189114.6|ENST00000433642.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267545.1|ENCT00000206620.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130201.3|ENCT00000215626.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000041168.1|ENCT00000215635.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007047.10|ENST00000300843.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104879.4|ENST00000221476.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000104892.12|ENST00000391946.2	0	0	0	1	0	0	0	0	0	0	0
ENSG00000104884.10|ENCT00000215649.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104881.10|MICT00000177256.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117877.6|ENCT00000206655.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000012061.11|FTMT27300022339.1	0	0	0	0	0	0	0	0	0	0	0
CATG00000039498.1|ENCT00000206660.1	0	0	0	1	0	0	0	0	0	0	1
CATG00000041177.1|ENCT00000215689.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000125740.9|ENST00000353609.3	0	0	0	1	0	1	0	0	0	0	0
ENSG00000125744.7|ENST00000588036.1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000213889.6|FTMT27500028587.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000125753.9|ENST00000592139.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125741.4|ENST00000263275.4	0	0	0	1	0	0	0	0	0	0	1
ENSG00000177464.4|ENST00000323040.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125746.10|ENST00000245925.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000267757.1|FTMT27500030021.1	0	0	0	0	0	0	1	0	0	0	1
ENSG00000010310.4|ENCT00000206712.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000125743.6|ENST00000391932.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000011478.7|ENST00000366382.4	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177051.5|ENST00000317683.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000237452.2|ENCT00000206742.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104936.13|ENCT00000215782.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177045.6|ENST00000317578.6	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268434.1|FTMT27300025304.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000185800.7|ENCT00000215791.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000104941.3|ENST00000221538.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000125755.14|ENST00000593504.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170608.2|ENST00000302177.2	0	0	0	0	1	0	0	0	0	0	0
ENSG00000170604.3|ENST00000302165.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000039517.1|MICT00000177481.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176182.5|ENST00000322217.5	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188425.2|ENST00000341294.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104967.6|HBMT00000740393.1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000104983.4|ENST00000595358.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000008438.4|ENST00000008938.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000204869.4|MICT00000177524.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000188624.2|ENST00000341415.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204866.4|ENST00000377693.4	0	0	0	1	0	0	0	0	0	0	0
ENSG00000188293.5|ENCT00000206794.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124440.11|ENST00000472815.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000011485.10|ENCT00000206821.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169515.5|ENST00000307522.3	0	0	0	0	0	0	0	0	0	0	0
CATG00000041207.1|ENCT00000215881.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000182013.13|FTMT27300023870.1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000204851.5|ENST00000594749.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204850.3|ENST00000377652.3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000268423.1|ENST00000593888.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000230510.2|ENST00000594701.1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000160014.12|FTMT27500013033.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160013.4|ENCT00000215917.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167414.4|HBMT00000740502.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197380.6|ENCT00000215928.1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000105287.8|HBMT00000740515.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090372.10|ENST00000263280.6	0	1	0	0	0	0	0	0	0	0	0
ENSG00000181027.6|ENST00000391909.3	0	0	0	1	0	0	0	0	0	0	0
ENSG00000105281.8|ENST00000542575.2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000042753.7|ENST00000593442.1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000160007.13|FTMT27500002772.1	0	0	0	0	0	0	0	0	0	0	0
